repository,pr_number,title,body,state,draft,author_login,author_association,created_at,updated_at,closed_at,merged_at,target_branch,source_branch,html_url,labels,was_merged,merge_target,outcome_label,additions,deletions,changed_files,commit_count,raw_data_available
pallets/flask,5917,fix provide_automatic_options override,"`OPTIONS` is added correctly whenever `provide_automatic_options` is set. Previously, it was only added if the argument was not passed and was not set as an attribute; it could only be disabled, not enabled.

Also cleans up the tests about options. Fixes some other tests that were inadvertently adding duplicate routes.

fixes #5916",closed,False,davidism,MEMBER,2026-02-12T21:06:34Z,2026-02-27T00:14:20Z,2026-02-12T21:07:51Z,2026-02-12T21:07:51Z,main,automatic-options,https://github.com/pallets/flask/pull/5917,[],True,1,Merged,,,,,True
pallets/flask,5914,add ENOTDIR to from_file silent error handling,"Add `errno.ENOTDIR` to the silent error handling in `Config.from_file()`, matching the existing behavior of `Config.from_pyfile()`. When a path component is a regular file instead of a directory, `from_file(..., silent=True)` now returns `False` instead of raising `OSError`.

<!--
Before opening a PR, open a ticket describing the issue or feature the
PR will address. An issue is not required for fixing typos in
documentation, or other simple non-code changes.
-->

fixes #5912

- Added test for the ENOTDIR case.
- Added CHANGES.rst entry.

<!--
Link to relevant issues or previous PRs, one per line. Use ""fixes"" to
automatically close an issue.
-->

<!--
Ensure each step in CONTRIBUTING.rst is complete, especially the following:

- Add tests that demonstrate the correct behavior of the change. Tests
  should fail without the change.
- Add or update relevant docs, in the docs folder and in code.
- Add an entry in CHANGES.rst summarizing the change and linking to the issue.
- Add `.. versionchanged::` entries in any relevant code docs.
-->",closed,False,abdullahmujahidali,NONE,2026-02-09T02:34:33Z,2026-02-24T00:13:10Z,2026-02-09T03:59:06Z,,main,fix/from-file-enotdir-silent,https://github.com/pallets/flask/pull/5914,[],False,0,Closed without merge,,,,,True
pallets/flask,5913,Fix Config.from_file() silent mode not handling ENOTDIR,"## Summary

- `Config.from_file()` with `silent=True` raises `NotADirectoryError` when a path component is a regular file rather than a directory (e.g. `~/.myapp/config.json` when `~/.myapp` is a regular file). This is inconsistent with `Config.from_pyfile()`, which correctly handles this case by returning `False`.
- The root cause is that `errno.ENOTDIR` was added to `from_pyfile` in PR #2581 (fixing #2545) but was never applied to `from_json` (now `from_file`), even though the original issue title mentioned ""from_json, etc.""
- This PR adds `errno.ENOTDIR` to `from_file()`'s silent error handling to match `from_pyfile()`.

fixes #5912

## Test plan

- [x] Added `test_config_enotdir_from_file` -- verifies `from_file(..., silent=True)` returns `False` when `ENOTDIR` is encountered
- [x] Added `test_config_enotdir_from_pyfile` -- documents the existing correct behavior of `from_pyfile` for the same scenario
- [x] Verified that `test_config_enotdir_from_file` fails without the fix (`NotADirectoryError` is raised)
- [x] Full `test_config.py` suite passes (21/21 tests)

🤖 Generated with [Claude Code](https://claude.com/claude-code)",closed,False,veeceey,NONE,2026-02-08T23:04:19Z,2026-02-23T00:13:18Z,2026-02-08T23:27:49Z,,main,fix/issue-5912,https://github.com/pallets/flask/pull/5913,[],False,0,Closed without merge,,,,,True
pallets/flask,5911,Fix request resource leak when teardown handlers raise,"Ensure that `request.close()` is always executed even if
`do_teardown_request()` raises an exception.

Currently, if a user-defined teardown handler raises an exception,
`request.close()` is skipped, which can lead to resource leaks

This change wraps teardown execution in a `try/finally` block to
guarantee cleanup without altering normal behavior.",closed,False,THE-Amrit-mahto-05,NONE,2026-02-06T21:12:31Z,2026-02-21T00:12:36Z,2026-02-06T21:17:26Z,,main,fix-request-close-on-teardown-error,https://github.com/pallets/flask/pull/5911,[],False,0,Closed without merge,,,,,True
pallets/flask,5910,🤖 Automated code quality improvements (5 fixes),"## 🤖 Automated Code Quality Improvements

This PR contains automated fixes for code quality issues detected in the repository.

### 📊 Summary of Fixes

| Category | Count |
|----------|-------|
| Syntax Errors/Bugs | 42 |
| Security Vulnerabilities | 62 |
| Code Style Violations | 1126 |
| Performance Issues | 0 |
| Unused Code | 164 |
| Code Duplication | 1 |
| Error Handling | 0 |
| **Total** | **1395** |

### 🔧 Fixes Applied

1. 🐛 **BUG** `/tmp/code-fixer-20260206-135038/tests/test_basic.py:1365` - Using variable 'error' before assignment
2. 🐛 **BUG** `/tmp/code-fixer-20260206-135038/tests/test_config.py:129` - Too many positional arguments for method call
3. 🐛 **BUG** `/tmp/code-fixer-20260206-135038/tests/test_cli.py:54` - class already defined line 49
4. 🐛 **BUG** `/tmp/code-fixer-20260206-135038/tests/test_cli.py:59` - class already defined line 49
5. 🐛 **BUG** `/tmp/code-fixer-20260206-135038/tests/test_cli.py:64` - class already defined line 49

### ✅ Verification

All fixes have been automatically applied and tested. Please review the changes and merge if appropriate.

---
*Generated by GitHub Code Fixer*",closed,False,manav363,NONE,2026-02-06T08:23:46Z,2026-02-21T00:12:37Z,2026-02-06T08:40:10Z,,main,code-fixer-20260206-135111,https://github.com/pallets/flask/pull/5910,[],False,0,Closed without merge,,,,,True
pallets/flask,5908,style: format response tuple unpacking (extract helper),"## Summary

Refactors the response tuple unpacking logic in `make_response` into a small
private helper method to improve readability and maintainability.

No behavior changes are intended.

##Fixes #5907 
## Details

The existing tuple-unpacking logic inside `make_response` was moved into a
dedicated private helper method. This keeps the method shorter and easier to
reason about, without changing any runtime behavior.

## Testing

- All existing tests pass.
- No new tests were added, as this change does not affect behavior.

## Notes

This is an internal refactor only. No public API or documented behavior is
changed.",closed,False,jnvw,NONE,2026-01-31T21:31:33Z,2026-02-15T00:13:19Z,2026-01-31T22:17:32Z,,main,refactor-response-tuple,https://github.com/pallets/flask/pull/5908,[],False,0,Closed without merge,,,,,True
pallets/flask,5906,Added a return type annotation to an internal utility function in the Requests library to improve code readability and static analysis without affecting behavior.,"Improved Flask documentation by clarifying JSON request requirements,
helping new users avoid common request-handling issues.",closed,False,Anusha0710,NONE,2026-01-31T12:07:16Z,2026-02-15T00:13:20Z,2026-01-31T16:09:40Z,,main,docs-clarify-json-requests,https://github.com/pallets/flask/pull/5906,[],False,0,Closed without merge,,,,,True
pallets/flask,5904,Clarify data correctness explanation in quickstart,Improved sentence clarity in the logging documentation without changing its meaning.,closed,False,ANU5565,NONE,2026-01-27T13:46:08Z,2026-02-11T00:17:34Z,2026-01-27T14:51:51Z,,main,patch-2,https://github.com/pallets/flask/pull/5904,[],False,0,Closed without merge,,,,,True
pallets/flask,5903,Abort if the instance folder cannot be created,"According to the comment, the instance folder should exist in any case. But a PermissionError was ignored silently.

Since Python 3.9 is the minimum required version, it is safe to use ""exist_ok"" added in Python 3.2 and avoid exception handling.",closed,False,marcows,CONTRIBUTOR,2026-01-27T08:24:02Z,2026-02-12T00:12:40Z,2026-01-28T15:43:01Z,2026-01-28T15:43:01Z,stable,instance-folder,https://github.com/pallets/flask/pull/5903,['docs'],True,1,Merged,,,,,True
pallets/flask,5900,document using gevent for async,"closes #5881 

Adds a separate page about gevent. Shows examples of using asyncio and libuv. Removes mentions of eventlet, since the maintainers have indicated it is no longer recommended.",closed,False,davidism,MEMBER,2026-01-25T18:34:37Z,2026-02-09T00:13:50Z,2026-01-25T18:35:13Z,2026-01-25T18:35:12Z,stable,gevent,https://github.com/pallets/flask/pull/5900,['docs'],True,1,Merged,,,,,True
pallets/flask,5899,deprecate `should_ignore_error`,closes #5816,closed,False,davidism,MEMBER,2026-01-25T03:51:26Z,2026-02-09T00:13:51Z,2026-01-25T03:53:12Z,2026-01-25T03:53:12Z,main,should_ignore_error,https://github.com/pallets/flask/pull/5899,[],True,1,Merged,,,,,True
pallets/flask,5898,redirect defaults to 303,closes #5895,closed,False,davidism,MEMBER,2026-01-25T00:51:47Z,2026-02-09T00:13:57Z,2026-01-25T01:18:36Z,2026-01-25T01:18:35Z,main,redirect,https://github.com/pallets/flask/pull/5898,[],True,1,Merged,,,,,True
pallets/flask,5896,Cache compiled templates in render_template_string,"### Summary
`render_template_string` and `stream_template_string` now cache compiled templates, avoiding repeated compilation when the same source string is rendered multiple times.

The cache is stored per-app on the `Environment` instance with LRU eviction:
- `string_template_cache_size`: max 100 cached templates (configurable via class attribute)
- `string_template_cache_max_len`: templates longer than 100,000 characters are not cached

### Benchmark

The following script runs a server and computes how many requests can be received within 5 seconds.

```py
from threading import Thread
import requests, time, random
import sys
import os

sys.path.insert(0, os.path.abspath(os.path.join(os.path.dirname(__file__), ""src""))) # run this script within Flask's directory
from flask import Flask, request, render_template_string

app = Flask(__name__)

@app.route('/template')
def t():
    return render_template_string('Hello, {{name}}',  name=request.args.get('q', ''))

def bench():
    time.sleep(1)  # wait for server
    n, end = 0, time.time() + 5
    s = requests.Session()
    while time.time() < end:
        s.get(f'http://127.0.0.1:6000/template?q={random.randint(0,10**6)}')
        n += 1
    print(f'\n{n} requests in 5s ({n/5:.0f} req/s)')
    import os; os._exit(0)

Thread(target=bench).start()
app.run(port=6000, threaded=True)
```

Without cache:
`5373 requests in 5s (1075 req/s)`

With cache:
`8603 requests in 5s (1721 req/s)`

8603/5373 = ~60% speed improvement

### Attribution
This optimization was initially generated using Optifiner AI, then cleaned up and validated manually by a human.",closed,False,OptifinerAI,NONE,2026-01-24T08:39:08Z,2026-01-25T05:21:09Z,2026-01-24T15:17:57Z,,main,main,https://github.com/pallets/flask/pull/5896,[],False,0,Closed without merge,,,,,True
pallets/flask,5892,docs: improve wording in appdispatch,"- Clarify wording in Application Dispatching docs (docs/patterns/appdispatch.rst).
- No functional changes.",closed,False,raushan-oss,NONE,2026-01-20T13:52:35Z,2026-02-04T00:11:03Z,2026-01-20T14:45:39Z,,main,raushan-oss-patch-2,https://github.com/pallets/flask/pull/5892,[],False,0,Closed without merge,,,,,True
pallets/flask,5890,Improve templating documentation for clarity and readability,"This PR updates the templating documentation to improve clarity for new
readers while maintaining technical accuracy.

Changes include:
- Rephrased sections describing autoescaping behavior
- Added structured explanation of template streaming
- Reformatted code examples for consistency
- Added contextual notes for template utility functions
- Improved explanation of `url_for` with example usage

These revisions aim to make the documentation more beginner-friendly and
easier to follow without reducing detail.

<!--
Before opening a PR, open a ticket describing the issue or feature the
PR will address. An issue is not required for fixing typos in
documentation, or other simple non-code changes.

Replace this comment with a description of the change. Describe how it
addresses the linked ticket.
-->

<!--
Link to relevant issues or previous PRs, one per line. Use ""fixes"" to
automatically close an issue.

fixes #<issue number>
-->

<!--
Ensure each step in CONTRIBUTING.rst is complete, especially the following:

- Add tests that demonstrate the correct behavior of the change. Tests
  should fail without the change.
- Add or update relevant docs, in the docs folder and in code.
- Add an entry in CHANGES.rst summarizing the change and linking to the issue.
- Add `.. versionchanged::` entries in any relevant code docs.
-->",closed,False,RellikSai,NONE,2026-01-18T18:15:10Z,2026-02-03T00:13:38Z,2026-01-18T18:42:08Z,,main,main,https://github.com/pallets/flask/pull/5890,[],False,0,Closed without merge,,,,,True
pallets/flask,5889,Revise Jinja templating documentation for clarity and readability,"This PR updates the templating documentation to improve clarity for new
readers while maintaining technical accuracy.

Changes include:
- Rephrased sections describing autoescaping behavior
- Added structured explanation of template streaming
- Reformatted code examples for consistency
- Added contextual notes for template utility functions
- Improved explanation of `url_for` with example usage

These revisions aim to make the documentation more beginner-friendly and
easier to follow without reducing detail.

<!--
Before opening a PR, open a ticket describing the issue or feature the
PR will address. An issue is not required for fixing typos in
documentation, or other simple non-code changes.

Replace this comment with a description of the change. Describe how it
addresses the linked ticket.
-->

<!--
Link to relevant issues or previous PRs, one per line. Use ""fixes"" to
automatically close an issue.

fixes #<issue number>
-->

<!--
Ensure each step in CONTRIBUTING.rst is complete, especially the following:

- Add tests that demonstrate the correct behavior of the change. Tests
  should fail without the change.
- Add or update relevant docs, in the docs folder and in code.
- Add an entry in CHANGES.rst summarizing the change and linking to the issue.
- Add `.. versionchanged::` entries in any relevant code docs.
-->",closed,False,RellikSai,NONE,2026-01-17T17:10:56Z,2026-02-01T00:13:56Z,2026-01-17T17:13:12Z,,main,patch-1,https://github.com/pallets/flask/pull/5889,[],False,0,Closed without merge,,,,,True
pallets/flask,5888,Docs: add context to Incoming Request Data section,":wq

<!--
Before opening a PR, open a ticket describing the issue or feature the
PR will address. An issue is not required for fixing typos in
documentation, or other simple non-code changes.

Replace this comment with a description of the change. Describe how it
addresses the linked ticket.
-->

<!--
Link to relevant issues or previous PRs, one per line. Use ""fixes"" to
automatically close an issue.

fixes #<issue number>
-->

<!--
Ensure each step in CONTRIBUTING.rst is complete, especially the following:

- Add tests that demonstrate the correct behavior of the change. Tests
  should fail without the change.
- Add or update relevant docs, in the docs folder and in code.
- Add an entry in CHANGES.rst summarizing the change and linking to the issue.
- Add `.. versionchanged::` entries in any relevant code docs.
-->",closed,False,Silence91169,NONE,2026-01-15T21:33:13Z,2026-01-30T00:11:54Z,2026-01-15T21:41:08Z,,main,first-contribution,https://github.com/pallets/flask/pull/5888,[],False,0,Closed without merge,,,,,True
pallets/flask,5885,clarify async view incompatibility with gevent monkey patching,"@davidism Please Check 

 Closes #5881 


This PR adds documentation clarifying the limitations and unsupported nature of using Flask async views together with gevent monkey patching.

While simple async views may appear to work for individual requests, concurrent requests can fail due to conflicts between asyncio’s event loop assumptions and gevent’s greenlet-based threading model. The documentation explains why this behavior occurs, highlights failure modes that typically only appear under concurrency, and outlines recommended alternatives and advanced override considerations.

This change is documentation-only and is based on the investigation and conclusions discussed in the linked issue.",closed,False,vizahat36,NONE,2026-01-10T20:02:42Z,2026-01-25T00:11:17Z,2026-01-10T21:58:48Z,,main,docs-async-gevent,https://github.com/pallets/flask/pull/5885,[],False,0,Closed without merge,,,,,True
pallets/flask,5879,Add GitHub Actions CI workflow,"<!--
Before opening a PR, open a ticket describing the issue or feature the
PR will address. An issue is not required for fixing typos in
documentation, or other simple non-code changes.

Replace this comment with a description of the change. Describe how it
addresses the linked ticket.
-->

<!--
Link to relevant issues or previous PRs, one per line. Use ""fixes"" to
automatically close an issue.

fixes #<issue number>
-->

<!--
Ensure each step in CONTRIBUTING.rst is complete, especially the following:

- Add tests that demonstrate the correct behavior of the change. Tests
  should fail without the change.
- Add or update relevant docs, in the docs folder and in code.
- Add an entry in CHANGES.rst summarizing the change and linking to the issue.
- Add `.. versionchanged::` entries in any relevant code docs.
-->",closed,False,vedika-zangoh,NONE,2026-01-05T09:51:59Z,2026-01-20T00:09:46Z,2026-01-05T10:44:17Z,,main,patch-1,https://github.com/pallets/flask/pull/5879,[],False,0,Closed without merge,,,,,True
pallets/flask,5878,Add hello.py for testing,"<!--
Before opening a PR, open a ticket describing the issue or feature the
PR will address. An issue is not required for fixing typos in
documentation, or other simple non-code changes.

Replace this comment with a description of the change. Describe how it
addresses the linked ticket.
-->

<!--
Link to relevant issues or previous PRs, one per line. Use ""fixes"" to
automatically close an issue.

fixes #<issue number>
-->

<!--
Ensure each step in CONTRIBUTING.rst is complete, especially the following:

- Add tests that demonstrate the correct behavior of the change. Tests
  should fail without the change.
- Add or update relevant docs, in the docs folder and in code.
- Add an entry in CHANGES.rst summarizing the change and linking to the issue.
- Add `.. versionchanged::` entries in any relevant code docs.
-->",closed,False,vedika-zangoh,NONE,2026-01-05T09:45:16Z,2026-01-20T00:09:47Z,2026-01-05T10:43:55Z,,main,feature-test,https://github.com/pallets/flask/pull/5878,[],False,0,Closed without merge,,,,,True
pallets/flask,5877,Minor documentation,This PR  practicing open source contribution workflow.,closed,False,harshitasurana,NONE,2026-01-03T16:43:37Z,2026-01-18T00:11:01Z,2026-01-03T18:30:25Z,,main,practice-pr,https://github.com/pallets/flask/pull/5877,[],False,0,Closed without merge,,,,,True
pallets/flask,5876,docs: Upgrade HTTP links to HTTPS,"<!--
Before opening a PR, open a ticket describing the issue or feature the
PR will address. An issue is not required for fixing typos in
documentation, or other simple non-code changes.
Replace this comment with a description of the change. Describe how it
addresses the linked ticket.
-->
This PR upgrades several HTTP links to HTTPS in the documentation to ensure best security practices and avoid redirection.
- `docs/patterns/mongoengine.rst`: Upgraded `mongoengine.org` link.
- `docs/web-security.rst`: Upgraded example URL in security context.
<!--
Link to relevant issues or previous PRs, one per line. Use ""fixes"" to
automatically close an issue.
fixes #<issue number>
-->
N/A (Documentation fix)
<!--
Ensure each step in CONTRIBUTING.rst is complete, especially the following:
- Add tests that demonstrate the correct behavior of the change. Tests
  should fail without the change.
- Add or update relevant docs, in the docs folder and in code.
- Add an entry in CHANGES.rst summarizing the change and linking to the issue.
- Add `.. versionchanged::` entries in any relevant code docs.
-->",closed,False,Aman071106,NONE,2026-01-01T15:37:55Z,2026-01-16T00:09:58Z,2026-01-01T16:35:18Z,,main,docs/fix-https-links,https://github.com/pallets/flask/pull/5876,[],False,0,Closed without merge,,,,,True
pallets/flask,5875,docs: clarify 415 error when receiving JSON requests,"This PR adds a short clarification to the ""APIs with JSON"" section in the
Flask quickstart documentation explaining when a 415 Unsupported Media Type
error can occur while receiving JSON requests.

The change explains that the error may be raised when the Content-Type
header is missing or incorrect, or when invalid JSON is sent, and provides
guidance on how to avoid it.",closed,False,AnupojuRohit,NONE,2026-01-01T10:24:01Z,2026-01-16T00:09:58Z,2026-01-01T13:21:12Z,,main,docs-415-json-explanation,https://github.com/pallets/flask/pull/5875,[],False,0,Closed without merge,,,,,True
pallets/flask,5874,Clarify 415 Unsupported Media in JSON docs,"Update the “Receiving JSON in Views” documentation to clarify that Flask returns
a 415 Unsupported Media Type error when the Content-Type is not application/json,
and a 400 Bad Request error for invalid JSON, as discussed in #5825.",closed,False,Soham-1616,NONE,2025-12-29T05:02:44Z,2026-01-13T00:08:13Z,2025-12-29T05:06:00Z,,main,docs-clarify-415-json,https://github.com/pallets/flask/pull/5874,[],False,0,Closed without merge,,,,,True
pallets/flask,5873,Clarify 415 Unsupported Media Type in JSON docs,"<!--
Before opening a PR, open a ticket describing the issue or feature the
PR will address. An issue is not required for fixing typos in
documentation, or other simple non-code changes.

Replace this comment with a description of the change. Describe how it
addresses the linked ticket.
-->

<!--
Link to relevant issues or previous PRs, one per line. Use ""fixes"" to
automatically close an issue.

fixes #<issue number>
-->

<!--
Ensure each step in CONTRIBUTING.rst is complete, especially the following:

- Add tests that demonstrate the correct behavior of the change. Tests
  should fail without the change.
- Add or update relevant docs, in the docs folder and in code.
- Add an entry in CHANGES.rst summarizing the change and linking to the issue.
- Add `.. versionchanged::` entries in any relevant code docs.
-->",closed,False,Soham-1616,NONE,2025-12-29T05:01:29Z,2026-01-13T00:08:14Z,2025-12-29T05:01:39Z,,main,docs-clarify-415-json,https://github.com/pallets/flask/pull/5873,[],False,0,Closed without merge,,,,,True
pallets/flask,5872,Fixed error code documentation for request.json,"Fix error code documentation for request.json

Clarify that a 415 error is raised when Content-Type is incorrect,
while a 400 error is raised when the body is not valid JSON.

This aligns the patterns documentation with the API reference at
https://flask.palletsprojects.com/en/stable/api/#flask.Request.json

Changes Made
Updated `docs/patterns/javascript.rst` in the ""Receiving JSON in Views""
section to correctly distinguish between:

400 Bad Request: Raised when the request body is not valid JSON
415 Unsupported Media Type: Raised when Content-Type header is not
set to application/json

Previously, the documentation incorrectly stated that both scenarios
would raise a 400 error.

fixes #5825",closed,False,JasonBalayev,NONE,2025-12-27T17:16:48Z,2025-12-27T21:24:37Z,2025-12-27T17:36:44Z,,main,main,https://github.com/pallets/flask/pull/5872,[],False,0,Closed without merge,,,,,True
pallets/flask,5871,init,"<!--
Before opening a PR, open a ticket describing the issue or feature the
PR will address. An issue is not required for fixing typos in
documentation, or other simple non-code changes.

Replace this comment with a description of the change. Describe how it
addresses the linked ticket.
-->

<!--
Link to relevant issues or previous PRs, one per line. Use ""fixes"" to
automatically close an issue.

fixes #<issue number>
-->

<!--
Ensure each step in CONTRIBUTING.rst is complete, especially the following:

- Add tests that demonstrate the correct behavior of the change. Tests
  should fail without the change.
- Add or update relevant docs, in the docs folder and in code.
- Add an entry in CHANGES.rst summarizing the change and linking to the issue.
- Add `.. versionchanged::` entries in any relevant code docs.
-->",closed,False,Nitish-555,NONE,2025-12-25T02:16:34Z,2026-01-09T00:09:43Z,2025-12-25T02:18:52Z,,main,first,https://github.com/pallets/flask/pull/5871,[],False,0,Closed without merge,,,,,True
pallets/flask,5869,Document 415 Unsupported Media Type for JSON requests,"This adds a short note to the Incoming Request Data documentation explaining
when Flask may return a 415 Unsupported Media Type error if JSON requests are
missing or have an incorrect Content-Type header.",closed,False,sunilkushwahaisgreat-jpg,NONE,2025-12-23T08:10:39Z,2026-01-07T00:08:44Z,2025-12-23T14:48:27Z,,main,main,https://github.com/pallets/flask/pull/5869,[],False,0,Closed without merge,,,,,True
pallets/flask,5868,Improve exception handler in wsgi_app method,"This change replaces the bare except clause with an explicit BaseException 
handler for better code clarity and to avoid potential issues with 
sys.exc_info().

The previous code used a bare except: clause with sys.exc_info()[1] which 
is discouraged in Python. This change makes the exception handling more 
explicit by catching BaseException directly, which includes KeyboardInterrupt 
and SystemExit that should not be handled by the normal exception handler.

All existing tests pass successfully.",closed,False,latifbaihaki,NONE,2025-12-22T00:34:42Z,2026-01-06T00:10:07Z,2025-12-22T01:30:40Z,,main,fix/improve-exception-handler,https://github.com/pallets/flask/pull/5868,[],False,0,Closed without merge,,,,,True
pallets/flask,5867,Deprecate should_ignore_error method,"The `should_ignore_error()` method was added in f191809 to support context preservation for debugging, but it no longer serves its original purpose and adds unnecessary overhead.

Issues with the current implementation:
- Always returns False by default
- Called on every single request with no benefit
- The original intention for error ignoring during debugging is not how context preservation works anymore
- No documentation beyond API reference
- No tests for the functionality
- No evidence of real-world usage

Changes:
- Add deprecation warning to App.should_ignore_error() that will be removed in Flask 4.0
- Optimize call site to only invoke the method if it's been overridden by a subclass, eliminating the function call overhead for 99.9% of requests
- Add comprehensive tests for the deprecation behavior
- Update CHANGES.rst with deprecation notice

Teardown handlers should manage their own error handling instead of relying on this method.

Fixes #5816

<!--
Before opening a PR, open a ticket describing the issue or feature the
PR will address. An issue is not required for fixing typos in
documentation, or other simple non-code changes.

Replace this comment with a description of the change. Describe how it
addresses the linked ticket.
-->

<!--
Link to relevant issues or previous PRs, one per line. Use ""fixes"" to
automatically close an issue.

fixes #<issue number>
-->

<!--
Ensure each step in CONTRIBUTING.rst is complete, especially the following:

- Add tests that demonstrate the correct behavior of the change. Tests
  should fail without the change.
- Add or update relevant docs, in the docs folder and in code.
- Add an entry in CHANGES.rst summarizing the change and linking to the issue.
- Add `.. versionchanged::` entries in any relevant code docs.
-->",closed,False,ayushpatil0810,NONE,2025-12-18T12:19:47Z,2026-01-02T00:09:51Z,2025-12-18T12:30:25Z,,main,main,https://github.com/pallets/flask/pull/5867,[],False,0,Closed without merge,,,,,True
pallets/flask,5866,Clarify JSON request errors: 400 vs 415,"This updates the ""Receiving JSON in Views"" section to correctly distinguish between:
- 400 Bad Request: raised when the body is not valid JSON
- 415 Unsupported Media Type: raised when the Content-Type header is not application/json

This aligns the documentation with Flask's actual behavior and makes it clearer for users.",closed,False,ShakibCodes,NONE,2025-12-18T07:04:01Z,2026-01-02T00:09:50Z,2025-12-18T15:21:39Z,,main,fix-json-doc-errors,https://github.com/pallets/flask/pull/5866,[],False,0,Closed without merge,,,,,True
pallets/flask,5865,Increase required flit_core version to 3.11,"Needed since Flask 3.1.1 after having set the ""license"" keyword to an SPDX license expression. Avoids this possible build error:

  flit_core.config.ConfigError: license field should be <class 'dict'>, not <class 'str'>

Fixes: 0109e496f (""use uv"").

<!--
Before opening a PR, open a ticket describing the issue or feature the
PR will address. An issue is not required for fixing typos in
documentation, or other simple non-code changes.

Replace this comment with a description of the change. Describe how it
addresses the linked ticket.
-->

<!--
Link to relevant issues or previous PRs, one per line. Use ""fixes"" to
automatically close an issue.

fixes #<issue number>
-->

<!--
Ensure each step in CONTRIBUTING.rst is complete, especially the following:

- Add tests that demonstrate the correct behavior of the change. Tests
  should fail without the change.
- Add or update relevant docs, in the docs folder and in code.
- Add an entry in CHANGES.rst summarizing the change and linking to the issue.
- Add `.. versionchanged::` entries in any relevant code docs.
-->",closed,False,marcows,CONTRIBUTOR,2025-12-17T15:22:57Z,2026-02-11T00:17:35Z,2026-01-25T03:04:07Z,2026-01-25T03:04:07Z,stable,flit-minimum,https://github.com/pallets/flask/pull/5865,[],True,1,Merged,,,,,True
pallets/flask,5864,Add built-in CSRF protection using Sec-Fetch-Site header,"Implements Option 2 from #5863.

Adds built-in CSRF protection using the Sec-Fetch-Site header that modern browsers send
 automatically, with an Origin header fallback for older browsers.

**Changes**

- Add CSRF_PROTECTION, CSRF_TRUSTED_ORIGINS, and CSRF_PROTECTED_METHODS config options
- Add csrf_protection parameter to @app.route() and add_url_rule()
- Add csrf_protection attribute support for class-based views
- Check CSRF in full_dispatch_request() before preprocess_request()

**Algorithm**

1. Allow safe methods (GET, HEAD, OPTIONS)
2. Allow if origin is in CSRF_TRUSTED_ORIGINS
3. If Sec-Fetch-Site header present: allow same-origin/none, reject
same-site/cross-site
4. If no browser headers present: allow (non-browser clients)
5. If Origin present: allow if it matches Host, otherwise reject

**Usage**

```python
# Enable globally
app.config['CSRF_PROTECTION'] = True

# Enable per-route
@app.route('/api', methods=['POST'], csrf_protection=True)
def api():
    ...

# Exempt a route when enabled globally
@app.route('/webhook', methods=['POST'], csrf_protection=False)
def webhook():
    ...
```

fixes #5863",closed,False,sharoonthomas,NONE,2025-12-17T02:52:56Z,2025-12-17T15:34:24Z,2025-12-17T15:07:43Z,,main,csrf-protection,https://github.com/pallets/flask/pull/5864,[],False,0,Closed without merge,,,,,True
pallets/flask,5860,Fix documentation for JSON error codes,"## Description

This PR fixes the documentation for JSON error handling in the ""Receiving JSON in Views"" section to correctly distinguish between different HTTP error codes.

## Changes

- Updated `docs/patterns/javascript.rst`
- Changed documentation to show:
  - `400 Bad Request` for invalid JSON content
  - `415 Unsupported Media Type` for wrong Content-Type header

## Before
`If the body is not valid JSON, or the Content-Type header is not set to application/json, a 400 Bad Request error will be raised.`

## After
`If the body is not valid JSON, a 400 Bad Request error will be raised. If the Content-Type header is not set to application/json, a 415 Unsupported Media Type error will be raised.`

## Fixes 
#5825

<!--
Before opening a PR, open a ticket describing the issue or feature the
PR will address. An issue is not required for fixing typos in
documentation, or other simple non-code changes.

Replace this comment with a description of the change. Describe how it
addresses the linked ticket.
-->

<!--
Link to relevant issues or previous PRs, one per line. Use ""fixes"" to
automatically close an issue.

fixes #<issue number>
-->

<!--
Ensure each step in CONTRIBUTING.rst is complete, especially the following:

- Add tests that demonstrate the correct behavior of the change. Tests
  should fail without the change.
- Add or update relevant docs, in the docs folder and in code.
- Add an entry in CHANGES.rst summarizing the change and linking to the issue.
- Add `.. versionchanged::` entries in any relevant code docs.
-->",closed,False,cotneok,NONE,2025-12-10T22:26:28Z,2025-12-25T00:09:40Z,2025-12-10T22:41:48Z,,main,fix-docs-json-error-codes,https://github.com/pallets/flask/pull/5860,[],False,0,Closed without merge,,,,,True
pallets/flask,5859,Create test,"<!--
Before opening a PR, open a ticket describing the issue or feature the
PR will address. An issue is not required for fixing typos in
documentation, or other simple non-code changes.

Replace this comment with a description of the change. Describe how it
addresses the linked ticket.
-->

<!--
Link to relevant issues or previous PRs, one per line. Use ""fixes"" to
automatically close an issue.

fixes #<issue number>
-->

<!--
Ensure each step in CONTRIBUTING.rst is complete, especially the following:

- Add tests that demonstrate the correct behavior of the change. Tests
  should fail without the change.
- Add or update relevant docs, in the docs folder and in code.
- Add an entry in CHANGES.rst summarizing the change and linking to the issue.
- Add `.. versionchanged::` entries in any relevant code docs.
-->",closed,False,bayraa16,NONE,2025-12-10T09:30:23Z,2025-12-25T00:09:41Z,2025-12-10T10:12:44Z,,main,patch-2,https://github.com/pallets/flask/pull/5859,[],False,0,Closed without merge,,,,,True
